Gid,SE_T050_006
1400000US42051263000,4.29
1400000US48201511002,7.09
1400000US36047050000,1.75
1400000US12086011009,4.11
1400000US06037192300,0
1400000US36077590900,10.73
1400000US25023524101,1.65
1400000US48201250401,2.61
1400000US28019950100,2.31
1400000US36119005902,5.34
1400000US36059517000,3.34
1400000US22077951900,8.88
1400000US45089970900,0.82
1400000US12081000704,9.31
1400000US06095250502,5.45
1400000US06095250501,6.21
1400000US12086011005,5.32
1400000US12081000703,4.23
1400000US36047045000,0
1400000US39035108301,23.91
1400000US42069110202,5.0
1400000US22071000300,6.23
1400000US51103030300,3.86
1400000US47001020800,11.39
1400000US17031670100,12.47
1400000US17091012400,4.33
1400000US55025012001,6.07
1400000US36001013706,1.69
1400000US36001013707,2.16
1400000US39061021702,8.24
1400000US36001013705,6.5
1400000US36001013703,3.24
1400000US47167040200,5.41
1400000US53033031601,2.66
1400000US53053073114,7.16
1400000US53033031603,3.16
1400000US17031800200,0
1400000US53033031605,3.78
1400000US06037237202,10.7
1400000US06037237201,7.07
1400000US12057013100,2.04
1400000US53053073119,5.97
1400000US53053073118,5.35
1400000US08013060900,5.87
1400000US04013522903,9.76
1400000US08059012049,5.33
1400000US04013522901,3.42
1400000US42133020310,5.69
1400000US04013522904,5.36
1400000US50021964200,4.74
1400000US08059012041,5.36
1400000US08059012042,2.56
1400000US08059012043,3.22
1400000US08059012044,4.99
1400000US08059012045,2.04
1400000US08059012046,5.38
1400000US08059012047,7.16
1400000US13063040202,14.39
1400000US17031660800,12.76
1400000US17115001600,5.76
1400000US42077005301,3.07
1400000US12103028700,6.68
1400000US13063040204,12.06
1400000US42049000900,18.08
1400000US55101000903,4.83
1400000US55101000901,2.44
1400000US08105976800,7.25
1400000US55101000904,5.03
1400000US42045401200,4.82
1400000US35001003724,1.5
1400000US01101002900,8.7
1400000US35001003726,1.91
1400000US39093024000,10.44
1400000US08035013911,0.72
1400000US35001003722,1.39
1400000US35001003723,3.44
1400000US06083001101,12.71
1400000US08035013910,1.93
1400000US35001003728,3.29
1400000US06037543802,6.14
1400000US06037543801,4.04
1400000US27053026706,2.22
1400000US22087030800,8.21
1400000US32029970200,6.13
1400000US06041121100,2.73
1400000US13305970600,1.32
1400000US46011958803,1.51
1400000US46011958802,9.65
1400000US06037920016,2.97
1400000US06019005406,9.05
1400000US06019005407,7.58
1400000US51800075405,4.28
1400000US06019005405,4.79
1400000US51800075403,1.97
1400000US06019005403,10.1
1400000US51800075401,2.96
1400000US05143010501,4.21
1400000US06019005408,10.69
1400000US06019005409,11.97
1400000US29095015400,10.98
1400000US42003428100,4.82
1400000US17031840800,11.61
1400000US08101001000,7.89
1400000US42101012100,8.3
1400000US09001042800,7.55
1400000US41027950300,8.21
1400000US51730811000,6.35
1400000US20209041900,4.73
1400000US27137013100,5.11
1400000US53063011102,14.28
1400000US53063011101,14.12
1400000US17179021604,3.87
1400000US26027001900,8.31
1400000US21185030200,6.42
1400000US39031961400,6.22
1400000US55079004300,1.51
1400000US29071800100,4.92
1400000US13075960300,2.74
1400000US18081610202,1.71
1400000US15003981200,0
1400000US42115032400,5.21
1400000US36103158309,3.56
1400000US36103158308,6.77
1400000US26111290100,10.19
1400000US22051027812,11.21
1400000US22051027811,4.46
1400000US22051027810,3.87
1400000US37021002701,5.67
1400000US16085970100,4.61
1400000US37021002702,2.87
1400000US36103158306,2.16
1400000US24510010300,1.41
1400000US33011016201,8.26
1400000US33011016202,3.8
1400000US31179978700,6.96
1400000US55011960400,2.86
1400000US09003430201,5.47
1400000US09003430202,4.8
1400000US09003430203,5.1
1400000US17089854001,4.59
1400000US06013389200,4.52
1400000US08123000900,7.52
1400000US27145010200,4.74
1400000US42013100400,12.61
1400000US26163545300,2.9
1400000US53009001000,6.13
1400000US29185480100,4.71
1400000US06059052411,9.96
1400000US49049000205,3.42
1400000US13179010600,8.62
1400000US48439105507,0.97
1400000US06013302009,3.55
1400000US33009961400,3.41
1400000US25025081400,4.51
1400000US06075017000,0
1400000US49035104800,7.31
1400000US27101900200,3.85
1400000US24005491500,12.64
1400000US39095003400,19.57
1400000US06073013908,6.89
1400000US06073013909,6.62
1400000US06075047801,5.96
1400000US42125763700,8.02
1400000US40143007520,2.77
1400000US40143007523,5.99
1400000US40143007522,5.49
1400000US36081046500,25.31
1400000US06073013903,4.25
1400000US06073013905,4.89
1400000US06073013906,6.96
1400000US06073013907,10.58
1400000US06073017039,4.23
1400000US06037403305,5.53
1400000US06037403304,2.26
1400000US06037403303,3.76
1400000US09009142700,14.73
1400000US40109104300,9.14
1400000US23019007200,5.82
1400000US06073017030,0
1400000US06073017031,4.13
1400000US06073017032,3.6
1400000US06073017033,4.93
1400000US06073017034,3.99
1400000US06073017035,9.26
1400000US06073017036,3.88
1400000US06073017037,8.06
1400000US48439114007,2.88
1400000US08041000302,5.25
1400000US08041000301,4.54
1400000US13097080402,2.26
1400000US48439114003,7.54
1400000US24003751600,4.75
1400000US29043020101,6.39
1400000US37069060100,2.44
1400000US42091201704,6.07
1400000US48439114008,5.82
1400000US06017031900,3.57
1400000US27161790500,3.7
1400000US15007040204,7.31
1400000US15007040205,10.6
1400000US06059074602,11.4
1400000US13121010205,9.32
1400000US34029722800,8.96
1400000US36039081102,3.19
1400000US42003435000,7.49
1400000US12095014703,10.17
1400000US30063000902,1.01
1400000US18003011608,5.44
1400000US30063000901,8.09
1400000US06037120105,9.56
1400000US06037120104,8.46
1400000US06037120107,7.21
1400000US06037120106,7.01
1400000US06037120103,7.34
1400000US32003002000,2.55
1400000US06037574500,0.22
1400000US02130000400,3.67
1400000US39055311400,6.38
1400000US06037120108,6.62
1400000US12111382109,2.88
1400000US12111382108,5.44
1400000US06107002204,8.95
1400000US29001950500,3.14
1400000US23017965700,5.99
1400000US19187000100,6.42
1400000US06107002203,6.81
1400000US06107002202,4.54
1400000US19061001102,8.87
1400000US42091206102,4.22
1400000US19061001101,7.78
1400000US42091206104,3.76
1400000US42091206105,2.46
1400000US42091206106,4.07
1400000US25013800202,6.99
1400000US24005401000,9.24
1400000US04019004618,8.44
1400000US04019004619,7.77
1400000US16057005500,1.87
1400000US26017280500,4.31
1400000US21117061200,4.23
1400000US04019004613,13.49
1400000US04019004610,2.41
1400000US26099223900,3.57
1400000US04019004616,4.13
1400000US04019004617,5.84
1400000US04019004614,2.64
1400000US04019004615,8.65
1400000US24033803523,3.0
1400000US24033803522,4.6
1400000US24033803521,1.83
1400000US24033803520,3.88
1400000US24033803527,2.37
1400000US24033803526,0.85
1400000US24033803525,6.66
1400000US24033803524,1.63
1400000US39079957300,2.02
1400000US39099811300,4.99
1400000US18141012100,3.39
1400000US42079211701,3.9
1400000US42079211702,5.65
1400000US22057990000,0
1400000US51760010900,18.01
1400000US36103110300,1.33
1400000US39113100201,5.77
1400000US41025960100,4.6
1400000US39113100203,9.82
1400000US39113100202,2.65
1400000US26149041300,2.01
1400000US09003400300,0.68
1400000US06037460800,0
1400000US36067014900,5.01
1400000US02170001004,12.09
1400000US19169000800,20.33
1400000US12086016900,4.18
1400000US34033020900,1.89
1400000US36085014606,1.48
1400000US02170001001,2.12
1400000US13135050308,3.44
1400000US02170001003,2.0
1400000US13135050306,7.5
1400000US26103002800,2.31
1400000US13135050304,7.85
1400000US09013530100,4.84
1400000US21045950100,3.27
1400000US42021011700,6.01
1400000US36081049500,3.08
1400000US20061000800,2.66
1400000US42101013900,13.04
1400000US36061004800,3.69
1400000US26049013111,7.27
1400000US53061040100,3.15
1400000US17089850800,4.12
1400000US53073000902,9.52
1400000US17031836200,9.55
1400000US39155921200,7.15
1400000US42011001900,14.5
1400000US51097950500,7.23
1400000US20209040900,3.93
1400000US17179020400,11.99
1400000US42101011500,7.53
1400000US26163585800,6.74
1400000US26049001200,3.4
1400000US48163950200,3.35
1400000US36067002400,10.27
1400000US01073011706,3.3
1400000US22121020401,4.71
1400000US22121020402,6.73
1400000US72061040900,3.81
1400000US51770003100,8.49
1400000US18011810400,8.53
1400000US48201340301,2.75
1400000US48201340302,4.84
1400000US39023002404,4.94
1400000US01073010302,7.17
1400000US48141003801,8.16
1400000US36081055100,8.9
1400000US01073010301,9.03
1400000US48141003804,4.75
1400000US12009071600,9.18
1400000US36061012600,0
1400000US36061023700,11.89
1400000US45039960200,6.52
1400000US26057001000,5.7
1400000US36059414501,4.67
1400000US05113950300,4.63
1400000US01125011200,9.57
1400000US24005492500,19.46
1400000US24510240400,3.4
1400000US39095009800,2.55
1400000US39077915400,6.23
1400000US19079960300,8.98
1400000US06001405301,5.56
1400000US37071031301,5.57
1400000US37071031302,13.55
1400000US55003940000,7.72
1400000US46102940900,11.88
1400000US18127050702,8.93
1400000US18127050703,2.93
1400000US47021070103,7.16
1400000US47021070102,3.34
1400000US47021070104,2.24
1400000US13059030200,12.81
1400000US40133583300,5.06
1400000US12085000502,3.14
1400000US32003003102,17.21
1400000US45079011415,3.84
1400000US12085000501,1.0
1400000US45079011413,0.3
1400000US45079011412,6.28
1400000US45079011411,2.62
1400000US32003003104,8.92
1400000US50015953000,6.2
1400000US72017990000,0
1400000US45079011419,5.04
1400000US17089853100,7.0
1400000US06037226410,6.36
1400000US45019003300,5.35
1400000US27035951400,4.51
1400000US27123036900,11.44
1400000US48113003901,9.4
1400000US19091970100,3.31
1400000US48113003902,8.01
1400000US18003001700,14.68
1400000US09003473700,6.88
1400000US72081958000,0
1400000US40143009402,4.21
1400000US34013020500,2.08
1400000US37147001600,6.13
1400000US48205950200,4.52
1400000US23025965700,1.8
1400000US36101962800,10.33
1400000US53033007402,13.2
1400000US04013612900,5.64
1400000US17101880700,3.04
1400000US24033804600,7.53
1400000US36093032300,2.75
1400000US36055008500,5.07
1400000US17031400500,8.46
1400000US26121004200,11.45
1400000US34017003000,9.5
1400000US04013814700,1.41
1400000US08059012030,6.32
1400000US48121021800,1.47
1400000US37119006109,7.52
1400000US37119006108,2.84
1400000US36005026300,5.55
1400000US37119006103,4.52
1400000US34009020101,10.77
1400000US34009020102,3.27
1400000US37119006107,1.64
1400000US37119006106,9.06
1400000US37119006105,6.45
1400000US37119006104,5.79
1400000US48257051100,8.29
1400000US24031705000,1.81
1400000US48201230900,8.68
1400000US42101021400,9.29
1400000US42007605600,6.1
1400000US26139022103,3.83
1400000US32023960300,10.23
1400000US26139022105,2.61
1400000US42109070100,10.3
1400000US26139022107,4.59
1400000US26139022106,4.64
1400000US26139022108,3.95
1400000US32003005335,2.97
1400000US40143005100,2.79
1400000US08005085200,1.09
1400000US51013103602,0.79
1400000US31055007436,8.27
1400000US31055007435,10.24
1400000US31055007434,4.9
1400000US31055007433,3.71
1400000US31055007432,8.5
1400000US31055007431,3.13
1400000US26075000200,6.66
1400000US39149972300,2.81
1400000US06059062645,1.27
1400000US31055007439,2.95
1400000US31055007438,2.4
1400000US33015003602,3.89
1400000US33015003601,9.71
1400000US19103001400,1.07
1400000US72031050242,10.78
1400000US20099950500,2.68
1400000US51107611006,2.64
1400000US55105000100,10.13
1400000US27053104000,13.08
1400000US40109106303,13.08
1400000US20209044104,9.11
1400000US25015821100,6.03
1400000US20209044101,0
1400000US06037122410,5.34
1400000US17031819801,2.11
1400000US20209044102,5.72
1400000US17031071400,3.17
1400000US17031640100,0.98
1400000US06037502901,2.81
1400000US18179040500,8.91
1400000US39003011500,7.05
1400000US06019000300,22.2
1400000US25009260600,5.33
1400000US16083001500,3.73
1400000US55009000600,5.02
1400000US08059012034,1.19
1400000US36077591500,5.8
1400000US26099262400,1.94
1400000US21227011100,11.49
1400000US36047035000,0
1400000US12011020103,12.02
1400000US12011020101,3.89
1400000US12011020104,6.27
1400000US26115830900,7.45
1400000US51069050400,0.48
1400000US54041967600,3.55
1400000US06073003603,17.15
1400000US47165021205,7.05
1400000US42033330600,3.4
1400000US25027739400,4.21
1400000US47165021203,2.12
1400000US47139950300,4.83
1400000US48201420300,0.99
1400000US39035195900,4.02
1400000US15003006701,3.83
1400000US39087051100,6.59
1400000US15003006702,6.3
1400000US17019001400,8.87
1400000US37129011903,15.44
1400000US41051000401,8.73
1400000US41051000402,4.22
1400000US17031310200,11.92
1400000US22071012700,7.87
1400000US48123970300,2.86
1400000US25023508200,5.29
1400000US22083970200,5.76
1400000US06073006600,9.82
1400000US25001010208,2.52
1400000US34013012000,4.77
1400000US25001010206,4.07
1400000US06037104201,5.39
1400000US13089022302,2.54
1400000US13089022301,7.3
1400000US17031830500,8.22
1400000US35061970200,3.25
1400000US24033807000,7.61
1400000US37079950102,2.88
1400000US36005036700,9.13
1400000US42125711000,5.55
1400000US06037139001,4.39
1400000US53033001000,4.66
1400000US04013616100,3.95
1400000US48451001102,4.3
1400000US36005039700,7.25
1400000US16001000400,17.39
1400000US08031011902,5.53
1400000US08031011903,10.25
1400000US25017385201,4.6
1400000US04023966402,4.97
1400000US48439104602,7.91
1400000US48439104603,7.74
1400000US48439104604,4.54
1400000US36055002900,2.55
1400000US42125762000,3.49
1400000US08101002600,7.87
1400000US39017014100,8.34
1400000US48011950100,2.61
1400000US06089012200,2.68
1400000US04013218000,6.98
1400000US01001020200,7.12
1400000US06037239320,8.58
1400000US12107950100,5.78
1400000US10003013400,5.36
1400000US06001432300,2.55
1400000US36081012601,4.34
1400000US36081012602,4.77
1400000US53033024500,2.44
1400000US18141002400,7.14
1400000US25009251600,13.78
1400000US39139001300,6.45
1400000US26125190800,1.21
1400000US51121020300,7.23
1400000US17063000500,8.85
1400000US26139024500,23.54
1400000US45051040105,6.51
1400000US45051040104,11.95
1400000US17075950900,5.79
1400000US45051040101,7.18
1400000US45051040103,10.26
1400000US45051040102,13.24
1400000US23005011100,10.27
1400000US06037554301,2.22
1400000US06037554302,4.86
1400000US15003980800,0
1400000US48181000800,4.0
1400000US51760030200,13.38
1400000US40061279300,6.52
1400000US18035001700,6.02
1400000US04027000501,8.65
1400000US12086009705,5.76
1400000US12086009706,6.51
1400000US04027000502,1.47
1400000US17143001800,8.29
1400000US12086009703,0.67
1400000US34041031301,3.34
1400000US34041031302,3.72
1400000US20147475200,2.95
1400000US31101000100,7.96
1400000US20095961200,5.87
1400000US42093050400,4.65
1400000US25005645101,5.06
1400000US17019005401,6.95
1400000US15001022000,9.63
1400000US25005645102,8.86
1400000US72099420302,2.9
1400000US45013000800,5.51
1400000US21111007100,3.05
1400000US17113001700,15.59
1400000US02020001601,6.48
1400000US26021010100,5.47
1400000US01121011000,6.98
1400000US06065040806,3.48
1400000US51195930700,2.28
1400000US10003011800,4.13
1400000US18105000202,17.15
1400000US18105000201,5.24
1400000US06065040808,4.04
1400000US06065040809,5.91
1400000US53041971800,4.17
1400000US47085130400,9.59
1400000US09007570300,1.27
1400000US39049007048,5.13
1400000US06065042408,4.46
1400000US06065042409,2.81
1400000US06065042406,3.03
1400000US39049007044,2.78
1400000US06065042404,6.69
1400000US06065042405,8.88
1400000US06065042402,4.49
1400000US06065042403,7.09
1400000US39049007043,9.36
1400000US06065042401,4.53
1400000US41045940000,0
1400000US39113050401,5.43
1400000US28011950400,7.94
1400000US06037404302,7.04
1400000US17031804308,4.95
1400000US06037404301,5.29
1400000US21041950300,1.68
1400000US42103950601,3.03
1400000US17031804309,1.88
1400000US48135002000,3.52
1400000US34031175703,14.06
1400000US26163557700,5.23
1400000US06115040700,4.06
1400000US36029001900,5.6
1400000US06001430700,1.86
1400000US34031175701,5.49
1400000US08069001902,6.15
1400000US06037297500,6.35
1400000US08035014006,4.26
1400000US04013422221,10.4
1400000US04013422220,5.07
1400000US22033003400,14.77
1400000US04013422222,4.92
1400000US22073010700,16.86
1400000US51165011500,5.75
1400000US72149720502,1.83
1400000US13051002000,11.53
1400000US12095012304,11.33
1400000US12095012305,9.8
1400000US12095012306,7.6
1400000US12095012307,12.57
1400000US17011965500,5.38
1400000US35041000200,18.57
1400000US12095012303,5.61
1400000US27061480100,5.61
1400000US08031000102,4.68
1400000US39023001400,15.17
1400000US17001000900,5.25
1400000US55025001605,19.19
1400000US42001031102,3.31
1400000US42001031101,8.29
1400000US48231960900,11.3
1400000US24510080101,5.86
1400000US24510080102,12.73
1400000US12099007839,2.9
1400000US24005404600,2.99
1400000US26065004402,5.06
1400000US04013116100,3.43
1400000US18097320600,8.53
1400000US08069001606,2.34
1400000US48041000400,4.91
1400000US42069112500,9.02
1400000US17143003402,3.39
1400000US08069001605,6.2
1400000US17143003401,1.93
1400000US37083930400,10.42
1400000US26163539400,5.6
1400000US72137121802,6.57
1400000US11001006600,0.95
1400000US26021000600,9.24
1400000US13299950900,4.91
1400000US53035091800,5.79
1400000US08069001602,6.18
1400000US36081073900,3.11
1400000US42069110900,4.65
1400000US08069001601,2.61
1400000US26161412700,6.32
1400000US49029970100,2.66
1400000US42043022100,3.6
1400000US13115001300,1.4
1400000US18097355400,11.07
1400000US21037050400,9.48
1400000US11001004300,3.81
1400000US29095014114,7.32
1400000US29095014111,2.33
1400000US29073960200,3.52
1400000US29095014112,5.22
1400000US31109002701,10.57
1400000US31109002702,5.46
1400000US42101035100,4.49
1400000US27137003600,6.32
1400000US06037604002,7.25
1400000US39061024800,3.03
1400000US01073011804,6.74
1400000US18095011900,15.05
1400000US19153004400,3.14
1400000US06113011300,5.11
1400000US45011970500,4.26
1400000US42123971200,5.34
1400000US36071013900,4.33
1400000US48113001900,0.71
1400000US51017920100,9.05
1400000US06029000101,4.48
1400000US12015020700,14.45
1400000US41011000200,0.98
1400000US06029000102,5.84
1400000US51810045200,6.66
1400000US24031703207,11.15
1400000US35005000400,5.67
1400000US42101020600,6.76
1400000US36059414201,8.9
1400000US26159010900,4.05
1400000US36059414202,3.21
1400000US72145560801,13.88
1400000US42029303801,4.28
1400000US26163522000,1.63
1400000US39155920800,5.9
1400000US17051950500,7.47
1400000US48181000901,8.31
1400000US37183051200,6.92
1400000US18089042100,2.0
1400000US48201422000,4.91
1400000US06037463800,1.2
1400000US22021000300,5.92
1400000US12086005502,12.83
1400000US29189221800,9.48
1400000US06059011102,12.88
1400000US36047038200,18.18
1400000US45045003008,4.54
1400000US06059011101,17.77
1400000US12009064302,13.34
1400000US48121021749,1.48
1400000US12009064301,6.22
1400000US55021970600,3.49
1400000US06055200601,9.34
1400000US48441011000,4.91
1400000US06055200602,6.04
1400000US34003061100,2.72
1400000US48201324100,4.37
1400000US72031050901,3.05
1400000US25027753200,4.85
1400000US12023110400,0.74
1400000US28015950200,6.53
1400000US24031703201,5.19
1400000US25009251200,4.08
1400000US06001451501,6.64
1400000US06001451503,3.9
1400000US06001451505,0.61
1400000US06001451504,5.56
1400000US06001451506,11.23
1400000US48061011000,8.97
1400000US12099007407,0
1400000US13245000100,4.76
1400000US17021958100,3.48
1400000US36059408000,3.5
1400000US06067009501,10.21
1400000US08041003307,3.57
1400000US49035113409,2.91
1400000US49035113408,5.13
1400000US49035102701,10.66
1400000US29189216000,3.84
1400000US49035113407,5.15
1400000US49035113406,7.5
1400000US18061060500,5.58
1400000US17043844901,2.93
1400000US37047930300,3.11
1400000US36103123301,6.1
1400000US06075012601,1.1
1400000US36103123302,4.39
1400000US39095010002,3.7
1400000US26049000800,5.59
1400000US39095010001,8.98
1400000US06037219800,11.65
1400000US37051002700,5.84
1400000US13133950303,4.76
1400000US12105011100,1.15
1400000US13133950301,0.45
1400000US18093951200,4.72
1400000US37001021102,3.35
1400000US36081059900,5.78
1400000US36059301700,0.45
1400000US36117020301,6.14
1400000US36117020302,6.43
1400000US24029950500,5.66
1400000US27005450400,6.41
1400000US13137000500,9.13
1400000US36119001000,3.8
1400000US26017285400,8.4
1400000US09003492500,1.16
1400000US01103000800,3.65
1400000US39119911200,2.17
1400000US51590001400,3.49
1400000US26049000300,14.78
1400000US17121951700,5.59
1400000US26161454000,4.48
